FG|
Lw|
YO|
PO|
WW||||
|hemigranici
LS|
GG|hemigranici|hēmĭgrānĭci|ōrum|m.||v. hemicranici.|hemigranici|
GJ|hemigranici|hēmĭgrānĭci|(c. hemicranici)|v. hemicrania.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|hesseni
LS|
GG|Hesseni|Hesseni|ōrum|m.||v. Esseni.|Hesseni|
GJ|Hesseni|Hesseni||v. Esseni.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|hyrgaletici
LS|
GG|Hyrgaletici|Hyrgălētĭci campi||||plaines hyrgalétiques [en Phrygie]|Hyrgaletici campi|
GJ|
Ge|Hyrgaletici|Hyrgalēticī||die hyrgaletischen Gefilde
FG|
Lw|
YO|
PO|
WW||||
|leborini
LS|
GG|Leborini|Leborīni|ōrum|m.||c. Laborini.|Leborini|
GJ|Leborini|Lebōrīni||c. Laborini.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|logonpori
LS|
GG|Logonpori|Logonpori|ōrum|m.||v. Longompori.|Logonpori|
GJ|Logonpori|Logonpori||v. Longomp-.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|lutebani
LS|
GG|Lutebani|Lutebani|ōrum|m.||v. Lutevani.|Lutebani|
GJ|Lutebani|Lutebani||v. Lutevani.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|nasotiani
LS|
GG|Nasotiani|Nasotĭani|ōrum|m.||v. Marotiani.|Nasotiani|
GJ|Nasotiani|Nasotiani||v. Marotiani.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|nonnisi
LS|nonnisi|nonnĭsi|||||nonnisi|v. non and nisi.
GG|nonnisi|nonnĭsi||||v. nisi.|nonnisi|
GJ|nonnisi|nonnisi|adv.|ne ... que, seulement.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|noti
LS|noti|nōti|ōrum|m.||acquaintances, friends|nosco|0
GG|noti|nōti|ōrum|m.||les personnes de connaissance [= qui se connaissent, qui ont entre elles des relations] / [très rare] personnes qui connaissent [opp. ignoti]|1 notus|nōti
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|permagni
LS|
GG|permagni|permagni||||gén. de prix de permagnus / [avec interest] il importe grandement|permagni|
GJ|
Ge|
FG|permagni|permagni, génitif de prix de permagnus ; (avec interest) il importe grandement.
Lw|
YO|
PO|
WW||||
|quatrini
LS|quatrini|quā̆trīni|ae, a||||quatrini|v. quadrini.
GG|quatrini|quătrīni|ae, a|||v. quadrini.|quatrini|
GJ|quatrini|quătrīni||v. quadrini.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|sacili
LS|
GG|Sacili|Sacili Martialĭum||||ville de la Bétique|Sacili Martialium|
GJ|Sacili|Sacili|Martialĭum|ville de la Bétique.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|saguti
LS|
GG|Saguti|Saguti sinus||||golfe de Mauritanie (al. Sagigi)|Saguti sinus|
GJ|Saguti|Saguti|sinus|golfe de Mauritanie (al. Sagigi).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|saretini
LS|
GG|Saretini|Saretīni|ōrum|m.||v. Salentini.|Saretini|
GJ|Saretini|Saretini|(Sarentini)|c. Salentini ---> Salentinus.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|secusiavi
LS|
GG|Secusiavi|Secūsiāvi|ōrum|m.||c. Segusiavi|Secusiavi|
GJ|Secusiavi|Secūsiāvi||c. Segus-.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|senideni
LS|senideni|sēnīdēni|ae, a||||senideni|v. seni.
GG|senideni|sēnīdēni|ae, a|||chacun seize|senideni|
GJ|senideni|senideni|ae, a|- 1 - qui sont seize. - 2 - seize.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|solentini
LS|
GG|Solentini|Solentini|ōrum|m.||v. Soluntini.|Solentini|
GJ|Solentini|Solentini||v. Soluntini.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|tamogadi
LS|
GG|Tamogadi|Tamogadi|ōrum|m.||v. Thamugadi.|Tamogadi|
GJ|Tamogadi|Tamogadi||v. Thamugadi.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|thaduti
LS|
GG|Thaduti|Thaduti|indecl.|n.||v. Taduti.|Thaduti|
GJ|Thaduti|Thaduti|n. indecl.|Anton. ville de Numidie.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|thali
LS|
GG|Thali|Thali|ōrum|m.||v. Thalli.|Thali|
GJ|Thali|Thali||v. Thalli.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|thoti
LS|
GG|thoti|thoti||||nom d'un mois égyptien|thoti|
GJ|
Ge|thoti|thōti||
FG|
Lw|
YO|
PO|
WW||||
|traulizi
LS|
GG|traulizi|traulizi||||elle gazouille|traulizi|
GJ|traulizi|traulizi|forme grecque|Lucr. elle gazouille.
Ge|traulizi|traulizi|#NOM ?|er lispelt
FG|
Lw|
YO|
PO|
WW||||
|tremonti
LS|
GG|tremonti|trĕmonti||||ils tremblent|tremonti|
GJ|
Ge|tremonti|tremonti||sie zittern
FG|
Lw|
YO|
PO|
WW||||
|veromandi
LS|
GG|Veromandi|Veromandi|ōrum|m.||c. Veromandui.|Veromandi|
GJ|Veromandi|Veromandi||c. Veromandui.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|vigenti
LS|
GG|vigenti|vīgenti|inv.|||v. viginti|vigenti|
GJ|vigenti|vĭgenti|inv.|c. viginti.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|abydeni
LS|Abydeni|Ăbȳdēni|ōrum|m.||the inhabitants of Abydus|Abydus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|acestaei
LS|Acestaei|Ăcestaei|ōrum|m.||the inhabitants of Aceste|Acesta|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aefulani
LS|
GG|Aefulani|Aefulani|ōrum|m.||les habitants d'Aefula|Aefula|Aefulani
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|agrei
LS|
GG|Agrei|Agrei|ōrum|m.||v. Agraei.|Agrei|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|agyllini
LS|Agyllini|Ăgyllīni|ōrum|m.||inhabitants of Agylla|Agylla|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|alabandeni
LS|Alabandeni|Ălăbandēni|ōrum|m.||the inhabitants of Alabanda|Alabanda|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|alcyonii
LS|
GG|alcyonii|alcўŏnĭi dies||||v. alcedonia.|alcyonides dies|alcўŏnēi -nĭi dies
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aleii
LS|
GG|
GJ|
Ge|aleii|alēiī|το|die Irr-, Streifgefilde - das Irrfeld
FG|
Lw|
YO|
PO|
WW||||
|alemani
LS|
GG|Alemani|Alĕmāni|ōrum|m.||v. Alamani, etc.|Alemani|Alĕmāni
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aliquammulti
LS|
GG|
GJ|aliquammulti|ălĭquammulti|ae, a (ălĭquam multi, ae, a)|passablement nombreux.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|ambivaritii
LS|
GG|
GJ|
Ge|
FG|Ambivaritii|Ambivaritii orum, peuple de la Gaule Belgique.
Lw|
YO|
PO|
WW||||
|amptermini
LS|
GG|amptermini|ampterminī|ōrum|m.||peuples limitrophes de la province|amptermini|ampterminī
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|antonii
LS|Antonii|Antōnĭi|ōrum|m.||the adherents of the triumvir Antonius|Antonius|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aquaetauri
LS|AquaeTauri|ĂquaeTauri||||in Etruria, Bagni di Ferrata|aqua|or 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|aquillitani
LS|
GG|Aquillitani|Aquillitāni|ōrum|m.||v. Achillitani.|Aquillitani|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|araccaei
LS|
GG|Araccaei|Araccaei campi||||région babylonienne|Araccaei campi|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|archontici
LS|
GG|
GJ|
Ge|archontici|archonticī|ōrum, m.| = haeretici
FG|
Lw|
YO|
PO|
WW||||
|ardyaei
LS|
GG|Ardyaei|Ardyaei|ōrum|m.||v. Ardiaei.|Ardyaei|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|arectai
LS|
GG|Arectai|Arectai||||v. Araccaei|Arectai|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|arieni
LS|
GG|Arieni|Ariēni|ōrum|m.||c. Ariani, v. Ariana|Arieni|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|astacani
LS|
GG|Astacani|Astacani|ōrum|m.||c. Aspagani|Astacani|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|atuatuci
LS|
GG|Atuatuci|Atuatuci|ōrum|m.||v. Adua-.|Atuatuca|Atuatuci
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|beli
LS|
GG|Beli|Bēli oculus||||oeil de Bélus [nom d'une pierre précieuse]|1 Belus|Bēli oculus
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|biginti
LS|
GG|biginti|bīginti|inv.|||v. viginti|biginti|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|bosphorani
LS|
GG|Bosphorani|Bosphŏrāni|ōrum|m.||habitants du Bosphore|Bosphoranus|Bosphŏrāni
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|caddusii
LS|
GG|
GJ|
Ge|Caddusii|Caddusiī||
FG|
Lw|
YO|
PO|
WW||||
|caeliani
LS|Caeliani|Caelĭāni|ōrum|m.|||Caelius|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|caenomani
LS|
GG|Caenomani|Caenomani|ōrum|m.||v. Cenomani.|Caenomani|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|caici
LS|
GG|Caici|Caici|ōrum|m.||v. Chauci.|Caici|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|campialeii
LS|CampiAleii|CampiAlēii||||a stony plain near Marseilles, La Crau|campus1|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|campimacri
LS|CampiMacri|CampiMacri||||a district in, on the river Macra|campus1|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|campimagni
LS|CampiMagni|CampiMagni||||in Africa|campus1|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|caninifati
LS|
GG|Caninifati|Caninifati||||c. Canninefates|Caninifati|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|capori
LS|
GG|Capori|Capori|ōrum|m.||v. Copori|Capori|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|carmentarii
LS|Carmentarii|Carmentārĭi|ōrum|m.||the priests of Carmentis|Carmentis|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|casami
LS|casami|casami|||||casnar2|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|castruminui
LS|CastrumInui|CastrumInui||||a sea-coast town in Latium, near Antium|inuus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|catomecarii
LS|catomecarii|catomecarii|||||catomitarii|or 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|catomitarii
LS|catomitarii|catomitarii|||||catomitarii|or 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|catthi
LS|
GG|Catthi|Catthi|ōrum|m.||v. Chatti.|Catthi|Catthi
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|cerosi
LS|Cerosi|Cerosi|ōrum|m.||v. Caeroesi|Caeroesi|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|coelestini
LS|Coelestini|Coelestīni|ōrum|m.||v. Caelestini|coeles|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|cossetani
LS|
GG|Cossetani|Cossetāni|ōrum|m.||v. Cessetani et Cessetania.|Cossetani|Cossetāni
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|cosyri
LS|
GG|Cosyri|Cŏsyri|ōrum|m.||v. Cosiri.|Cosyri|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|criphii
LS|
GG|Criphii|Criphii|ōrum|m.||v. Cryphii.|Criphii|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|cucci
LS|
GG|Cucci|Cucci||||ville de Pannonie|Cucci|Cucci
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|dactyliidaei
LS|DactyliIdaei|DactўliIdaei|||||dactylus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|daduchi
LS|daduchi|dādūchi|ōrum|m.||the priests of Ceres, at Eleusis, who guided the initiated with torches to the temple on the fifth day of the Mysteries, no.|daduchus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|davelli
LS|
GG|Davelli|Davelli|ōrum|m.||v. Dabelli.|Davelli|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|daversi
LS|
GG|Daversi|Daversi|ōrum|m.||v. Daorizi.|Daversi|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|delfi
LS|
GG|Delfi|Delfi|ōrum|m.||v. Delphi.|Delfi|Delfi
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|dicaearchi
LS|Dicaearchi|Dĭcaearchi|ōrum|m.||the inhabitants of Dicaearchia|Dicaearchia|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|diecrastini
LS|
GG|diecrastini|dĭecrastĭni|ōrum|m.||v. crastinus.|diecrastini|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|dorilaei
LS|
GG|Dorilaei|Dŏrĭlaei|ōrum|m.||v. Dorylaei.|Dorilaei|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|drepanitani
LS|Drepanitani|Drĕpănĭtāni|ōrum|m.||the inhabitants of the promontory of Drepanum|Drepana|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|drimati
LS|
GG|Drimati|Drimati|ōrum|m.||v. Drymati.|Drimati|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|effrondui
LS|
GG|effrondui|effrondŭi||||int., pousser du feuillage|effrondui|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|egetini
LS|
GG|Egetini|Egetīni|ōrum|m.||c. Aegetini.|Egetini|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|eleuthericadurci
LS|EleutheriCadurci|EleutheriCadurci|||||Eleutheri Cadurci|v. Cadurci.
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|engyni
LS|
GG|
GJ|Engyni|Engyni|ōrum, m.|c. Enguini.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|falerli
LS|
GG|
GJ|
Ge|
FG|Falerli|Falerli orum, masculin, Faleries (ville d'Étrurie, capitale des Falisques).
Lw|
YO|
PO|
WW||||
|ferezaei
LS|
GG|Ferezaei|Fĕrezaei|ōrum|m.||v. Pherezaei.|Ferezaei|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|fontesmattiaci
LS|FontesMattiaci|FontesMattĭăci||||near Massilia, Aix|aqua|in 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|forumalieni
LS|ForumAlieni|ForumĂliēni||||a town in, Ferrara|forum|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|forumappii
LS|ForumAppii|ForumAppii||||a market-town in Latium, on the, near, Foro Appio|forum|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|forumjulii
LS|ForumJulii|ForumJūlii||||a town in, a colony of the eighth legion, Frejus|forum|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|forumvoconii
LS|ForumVoconii|ForumVŏcōnii||||miles from Forum Julii, in the Pyrenees, Le Canet;, Luc|forum|24
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|fundani
LS|Fundani|Fundāni|ōrum|m.||the inhabitants of Fundi|Fundi|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|gabaliani
LS|
GG|Gabaliani|Găbăliāni|ōrum|m.||les Gabales|Gabali|-āni
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|gebusaei
LS|
GG|Gebusaei|Gĕbūsaei|ōrum|m.||v. Jebusaei.|Gebusaei|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|gemitorii
LS|Gemitorii|Gemitorii|||||Gemoniae|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|gethsemani
LS|
GG|
GJ|Gethsemani|Gethsemani|indecl.|Gethsémani (village près de Jérusalem).
Ge|
FG|
Lw|
YO|
PO|
WW||||
|iguini
LS|Iguini|Iguini|ōrum|m.||the inhabitants of Iguvium|Iguvium|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|iprasturgi
LS|Iprasturgi|Iprasturgi||||a town of B&aelig;tica|Iprasturgi|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|latovigi
LS|
GG|
GJ|Latovigi|Latovĭgi|ōrum, m.|c. Latobrigi.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|macchabaei
LS|
GG|Macchabaei|Macchăbaei|ōrum|m.||v. Machabaei.|Macchabaei|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|macricampi
LS|MacriCampi|MacriCampi||||a region in, on the river, in the vicinity of Parma and Modena|Macri Campi|(also 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|mandri
LS|
GG|Mandri|Mandri|ōrum|m.||v. Mandi.|Mandri|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|mantiani
LS|
GG|Mantiani|Mantĭāni|ōrum|m.||v. Matiani.|Mantiani|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|massaesylii
LS|
GG|Massaesylii|Massaesȳlii|ōrum|m.||v. Massaesyli.|Massaesylii|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|matreci
LS|
GG|Matreci|Matrĕcī insulae||||îles de la Troglodyte|Matreci insulae|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|maturi
LS|maturi|mātūri|ōrum|m.||adults|maturus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|menui
LS|menui|menui||||the Indian name of a precious stone which the Greeks called xanthos|menui|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|metalli
LS|
GG|
GJ|
Ge|metalli|metallī||
FG|
Lw|
YO|
PO|
WW||||
|myrmecesscopuli
LS|MyrmecesScopuli|MyrmēcĕsScŏpŭli||||rocks in the sea, near Smyrna|Myrmeces|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|nequi
LS|
GG|nequi|nēqui||||v. quis, qui.|nequi|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|nixidi
LS|NixiDi|NixiDi|||||Nixi Di|v. 1. nitor 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|oinvorsei
LS|
GG|oinvorsei|oinvorsei||||c. universi|oinvorsei|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|olontigi
LS|
GG|Olontigi|Olontigi||n.||ville de la Bétique|Olintigi|Olontigi
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|opici
LS|Opici|Opici|ōrum|m.||v. Osci|Osci|
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|osroeni
LS|
GG|
GJ|
Ge|osroeni|osroēnī||
FG|
Lw|
YO|
PO|
WW||||
|pageiei
LS|pageiei|pāgeiei|||||pageiei|v. pagus 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|pallantini
LS|
GG|Pallantini|Pallantīni|ōrum|m.||v. Palantini.|Pallantini|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|pannonii
LS|
GG|
GJ|
Ge|Pannonii|Pannoniī||
FG|
Lw|
YO|
PO|
WW||||
|parapamisii
LS|Parapamisii|Parăpamīsii|ōrum|m.||The inhabitants of that mountain|Paropamisus|(
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|pectuscumpalati
LS|PectuscumPalati|PectuscumPălāti||||a part of Rome, breastwork|Pectuscum Palati|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|phaecasianidii
LS|phaecasianidii|phaecăsĭānidii||||a sort of deities|phaecasiani|
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|philacaei
LS|
GG|Philacaei|Phīlăcaei|ōrum|m.||v. Phylacaei.|Philacaei|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|pii
LS|pii|pĭi|ōrum|m.||the departed, the blessed, subst.|pius|of 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|pleuritici
LS|pleuritici|pleurītĭci|ōrum|m.||pleuritic patients|pleuriticus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|plurimi
LS|
GG|plurimi|plūrĭmi||||v. plurimum 1.|plurimi|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|polluscini
LS|
GG|Polluscini|Polluscīni|ōrum|m.||v. Polusca.|Polluscini|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|porti
LS|
GG|porti|porti||||v. portus|porti|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|poteoli
LS|
GG|Poteoli|Pŏtĕŏli|ōrum|m.||v. Puteoli.|Poteoli|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|praesignani
LS|
GG|praesignani|praesīgnāni|ōrum|m.||v. postsignani.|praesignani|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|quamplurimi
LS|
GG|
GJ|quamplurimi|quamplūrimi|ae, a (qqf. au sing.)|le plus grand nombre possible, en très grand nombre, très nombreux.
Ge|
FG|
Lw|
YO|
PO|
WW||||
|quincenti
LS|quincenti|quincenti|ae, a||||quincenti|v. quingenti 
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|quodetsi
LS|
GG|
GJ|
Ge|quodetsi|quodetsī||obgleich nun
FG|
Lw|
YO|
PO|
WW||||
|quodnisi
LS|
GG|
GJ|
Ge|quodnisi|quodnisī|Adv.|wenn nur nicht
FG|
Lw|
YO|
PO|
WW||||
|raudiicampi
LS|Raudiicampi|Raudiicampi||||a broad plain near Verona, where Marius defeated the Cimbri|Raudii campi|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|remni
LS|
GG|Remni|Remni|ōrum|m.||v. Rhemni.|Remni|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|rhammei
LS|
GG|Rhammei|Rhammēi|ōrum|m.||v. Rhadamaei.|Rhammei|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|rhosii
LS|
GG|Rhosii|Rhōsii||||montagnes de Rhosos|Rhosos|Rhōsii
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|robustini
LS|
GG|Robustini|Robustini|ōrum|m.||v. Rubustini.|Robustini|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|rufri
LS|
GG|Rufri|Rufri macerĭae||||ville de Campanie, près de Nola|Rufri maceriae|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|satafi
LS|
GG|Satafi|Satafi||||ville de Mauritanie|Satafi|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|scapulanihorti
LS|scapulanihorti|scăpŭlānihorti|||||scapulani|v. Scapula.
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|scotussaei
LS|Scotussaei|Scŏtussaei|ōrum|m.||the inhabitants of Scotussa|Scotusa|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|sedeni
LS|
GG|
GJ|
Ge|sedeni|sēdēni|ae, a|zu sechzehn
FG|
Lw|
YO|
PO|
WW||||
|senapi
LS|
GG|senapi|sĕnāpi|is|n.||v. sinapi.|senapi|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|septimanarii
LS|septimanarii|septĭmānărĭi|||| = hebdomadarii|septimanus|Err :509
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|sevacii
LS|
GG|sevacii|sēvăcii||||v. seb-.|sevacii|sēvăcii
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|sileni
LS|Sileni|Sīlēni|ōrum|m.||gods of the woods, satyrs|Silenus|0
GG|
GJ|
Ge|
FG|
Lw|
YO|
PO|
WW||||
|sili
LS|sili|sili|||||sil2|or 
GG|
GJ|
